advmean,advstd,ev,n_updates,opt_approxkl,opt_aux,opt_clipfrac,opt_dyn_loss,opt_ent,opt_feat_var,opt_pg,opt_tot,opt_vf,rank,recent_best_ext_ret,retmean,retstd,rew_mean,total_secs,tps,ups,vpredmean,vpredstd,tcount,best_ext_ret,epcount,eplen,eprew,eprew_recent
0.16237211,0.2750431,-0.601514458656311,11,1.5543122e-14,0.9894828,0.0,0.18933076,1.3245616,0.14537376,1.1106336,1.1456338,0.036324687,0,2.0,3.0994139,0.21733783,0.18468265,15.492833375930786,321.6497542262628,1.2564443524463391,2.9370418,0.33086288,2119.0,2.0,13.0,163.0,0.8461538461538461,1.3333333333333333
0.14333807,0.23428875,0.0009889006614685059,12,1.08246745e-14,0.37612268,0.0,0.16362284,1.2360377,0.2852828,0.07437621,0.08402254,0.010882365,0,,3.1400619,0.23440468,0.1983436,16.160025358200073,383.69765645156565,1.4988189705139283,2.9967237,0.25102755,2119.0,2.0,13.0,163.0,0.8461538461538461,1.3333333333333333
0.09026615,0.21652499,0.35287076234817505,13,1.33781874e-14,0.38528326,0.0,0.1719881,1.2300334,0.30937222,0.36431736,0.37178296,0.008695636,0,,3.3203654,0.26916125,0.20847183,16.843497276306152,374.55818332578104,1.4631179036163322,3.2300992,0.26636153,2119.0,2.0,13.0,163.0,0.8461538461538461,1.3333333333333333
0.06596274,0.24502222,-1.2638227939605713,14,1.3780643e-14,0.3568033,0.0,0.18203673,1.2036088,0.3323593,0.22918823,0.24655777,0.018573144,0,7.0,3.5984416,0.1628487,0.2013572,17.670435190200806,309.5758408201523,1.2092806282037198,3.5324788,0.28910762,3155.0,7.0,18.0,175.27777777777777,1.3888888888888888,2.8
-0.023397539,0.16753314,0.21156293153762817,15,1.7263968e-14,0.51976264,0.0,0.15192318,1.2295151,0.2964611,0.47607237,0.48436362,0.00952077,0,0.0,3.6929617,0.18867624,0.17738713,18.398521661758423,351.6065879542186,1.3734632341961663,3.716359,0.17890476,3294.0,7.0,19.0,173.3684210526316,1.3157894736842106,0.0
-0.0809172,0.17002636,0.5683678984642029,16,1.799949e-14,0.27745694,0.0,0.13942614,1.1842196,0.40710974,-0.026978757,-0.021767773,0.006395203,0,,3.780879,0.2587971,0.16783156,19.086649656295776,372.0238124770894,1.4532180174886304,3.8617961,0.23757058,3294.0,7.0,19.0,173.3684210526316,1.3157894736842106,0.0
-0.05106904,0.113004245,0.9218893423676491,17,1.3242879e-14,0.3180088,0.0,0.13154012,1.1809578,0.396706,0.38431132,0.3904643,0.0073339194,0,,3.6269076,0.40433344,0.16522725,19.789769172668457,364.09172841720704,1.422233314129715,3.6779766,0.36317918,3294.0,7.0,19.0,173.3684210526316,1.3157894736842106,0.0
-0.010251932,0.20902093,0.81705741584301,18,1.1185497e-14,0.26874423,0.0,0.16431814,1.0741582,0.44840026,0.2183973,0.22127128,0.003948143,0,0.0,3.8678231,0.48868877,0.17651942,20.557817220687866,333.3124804628508,1.3020018768080108,3.8780751,0.48334894,3549.0,7.0,21.0,169.0,1.1904761904761905,0.0
-0.02505625,0.16361178,0.8833201602101326,19,1.5036583e-14,0.22323622,0.0,0.13117427,1.1039994,0.40563476,0.61138076,0.6217596,0.011482807,0,,3.8868663,0.4789792,0.16687651,21.302800178527832,343.6320217877962,1.3423125851085789,3.9119227,0.46994534,3549.0,7.0,21.0,169.0,1.1904761904761905,0.0
0.03823256,0.18428259,0.8875896856188774,20,2.120526e-14,0.26975793,0.0,0.18735339,1.1086509,0.4265728,-0.43906638,-0.4312533,0.008921715,0,0.0,4.0386953,0.54964364,0.18275866,22.102659940719604,320.0561049583365,1.250219159993502,4.000463,0.5511562,3697.0,7.0,22.0,168.04545454545453,1.1363636363636365,0.0
-0.14011264,0.31657925,0.4219645857810974,21,3.280709e-14,0.3360409,0.0,0.23906122,1.1121709,0.41418663,-0.7181556,-0.6942071,0.025060702,0,4.0,3.782435,0.41639474,0.1919413,22.906511306762695,318.4668345594091,1.2440110724976918,3.9225473,0.43805316,4454.0,7.0,25.0,178.16,1.4,3.3333333333333335
0.05040805,0.19261879,0.13297826051712036,22,1.0463852e-14,0.28621888,0.0,0.15844621,1.1668516,0.42685288,0.23680183,0.24133866,0.0057036662,0,0.0,3.2264414,0.20686339,0.17152932,23.667315244674683,336.4861658084833,1.3143990851893879,3.1760335,0.2634188,4580.0,7.0,26.0,176.15384615384616,1.3461538461538463,0.0
-0.026926745,0.17874944,-0.0729907751083374,23,1.2073675e-14,0.09650349,0.0,0.19399697,1.1192734,0.3716504,-0.17715703,-0.1731084,0.0051678997,0,7.0,3.3816595,0.1725626,0.15821654,24.346733331680298,376.79303053038126,1.4718477755093018,3.408586,0.19353303,4959.0,7.0,27.0,183.66666666666666,1.5555555555555556,7.0
-0.014988262,0.16054828,0.26050037145614624,24,1.3433699e-14,0.29104468,0.0,0.24722692,1.2124454,0.3612436,-0.4688448,-0.45024043,0.019816823,0,1.0,3.1884584,0.18669672,0.16487904,25.059826850891113,358.9991959025467,1.4023406089943231,3.2034469,0.18378659,5146.0,7.0,28.0,183.78571428571428,1.5357142857142858,1.0
