advmean,advstd,ev,n_updates,opt_approxkl,opt_aux,opt_clipfrac,opt_dyn_loss,opt_ent,opt_feat_var,opt_pg,opt_tot,opt_vf,rank,recent_best_ext_ret,retmean,retstd,rew_mean,total_secs,tps,ups,vpredmean,vpredstd,tcount,best_ext_ret,epcount,eplen,eprew,eprew_recent
1.1114986,0.54335344,0.0018829107284545898,1,4.52971e-14,1.3941619,0.0,0.23822245,1.3841901,0.02510146,-0.4784319,0.62878156,1.1085976,0,,1.065864,0.5438657,0.19521192,9.153456449508667,27.967577211091815,0.1092483484808274,-0.045634598,0.061955314,,,,,,
0.44810247,0.36893725,0.08062976598739624,2,4.3298698e-14,1.4545583,0.0,0.11651631,1.3827027,0.036578964,-0.187161,-0.038081527,0.15046218,0,,1.1696136,0.38477537,0.07258682,9.827266693115234,379.92892276282527,1.4840973545422862,0.7215111,0.3733638,0.0,,,,,
0.32556045,0.26154816,-0.21091759204864502,3,4.7517545e-14,1.2844019,0.0,0.060761746,1.3734076,0.024008274,0.3144441,0.34652066,0.033449966,0,,1.4574227,0.23768094,0.08148692,10.499817132949829,380.64059561534145,1.4868773266224276,1.1318624,0.19074777,0.0,,,,,
0.3565216,0.3004652,0.03939169645309448,4,3.6859404e-14,1.2211468,0.0,0.084093235,1.3636847,0.05204785,0.8397361,0.85535824,0.016985852,0,,1.8240163,0.30656388,0.11443237,11.164406061172485,385.20051889012615,1.5046895269145553,1.4674948,0.22571918,0.0,,,,,
0.15468621,0.3838899,0.5898575782775879,5,4.8849813e-14,1.2524986,0.0,0.09798159,1.3258805,0.052568357,0.33037972,0.35898188,0.029928021,0,1.0,2.1248338,0.59943116,0.0922222,11.973267316818237,316.4943285553011,1.2363059709191448,1.9701476,0.47641313,570.0,1.0,4.0,142.5,0.25,0.25
0.14521432,0.27774486,0.8325426429510117,6,4.7573057e-14,0.9794159,0.0,0.093320265,1.3456184,0.07449131,0.10737738,0.16492394,0.058892176,0,1.0,2.353224,0.6787251,0.08478381,12.711270570755005,346.881939387674,1.3550075757331015,2.2080097,0.65543693,903.0,1.0,6.0,150.5,0.5,1.0
0.28818476,0.25291866,0.795987993478775,7,4.8849813e-14,1.2662575,0.0,0.12008093,1.3448541,0.096988924,-0.115473144,-0.0524911,0.0643269,0,3.0,3.061321,0.5599548,0.12332718,13.412395238876343,365.1276465367443,1.4262798692841574,2.7731361,0.48170757,1118.0,3.0,7.0,159.71428571428572,0.8571428571428571,3.0
0.086666524,0.25852582,-0.07285034656524658,8,4.0412118e-14,0.542163,0.0,0.12665421,1.3429532,0.134371,0.26507008,0.2709848,0.0072576683,0,3.0,2.9811087,0.24959412,0.12989631,14.106573104858398,368.78156528058696,1.4405529893772928,2.894442,0.3599425,1352.0,3.0,8.0,169.0,1.125,3.0
0.102157034,0.2400514,0.30974632501602173,9,2.6201263e-14,0.9840409,0.0,0.08534713,1.3614154,0.12931497,0.64850044,0.65534455,0.008205524,0,0.0,2.934795,0.28893483,0.12040173,14.802704811096191,367.7465021433063,1.4365097739972903,2.832638,0.30031642,1480.0,3.0,9.0,164.44444444444446,1.0,0.0
0.2752176,0.26585856,0.09564131498336792,10,4.9404925e-14,0.43985957,0.0,0.18426716,1.327986,0.241591,-0.124358326,-0.04737792,0.078308396,0,2.0,3.2044232,0.27956337,0.16022505,15.57062554359436,333.3677411823367,1.3022177389935028,2.9292057,0.24013877,1953.0,3.0,12.0,162.75,1.0,1.0
