advmean,advstd,ev,n_updates,opt_approxkl,opt_aux,opt_clipfrac,opt_dyn_loss,opt_ent,opt_feat_var,opt_pg,opt_tot,opt_vf,rank,recent_best_ext_ret,retmean,retstd,rew_mean,total_secs,tps,ups,vpredmean,vpredstd,tcount,best_ext_ret,epcount,eplen,eprew,eprew_recent
1.1688665,0.5754565,-0.12260615825653076,1,4.440892e-16,0.0,0.0,0.32371688,1.3800154,0.03581471,-0.28124243,0.7897681,1.0723906,0,,1.0473537,0.5431237,0.27951163,7.941016912460327,32.23768477287939,0.12592845614406012,-0.12151282,0.076521955,,,,,,
0.29929972,0.30681664,-0.06559526920318604,2,2.220446e-16,0.0,0.0,0.07973854,1.3804247,0.03190181,0.4448111,0.48498398,0.041553292,0,,1.2336247,0.29722324,0.107272826,9.506160020828247,163.56331803227147,0.6389192110635604,0.93432516,0.31272262,0.0,,,,,
0.22875343,0.19831142,0.5990615785121918,3,0.0,0.0,0.0,0.08880885,1.3720603,0.041810967,-0.102767095,-0.058782633,0.045356523,0,,1.4395903,0.31319073,0.07443003,11.067873001098633,163.9225665881817,0.6403225257350847,1.2108369,0.2709152,0.0,,,,,
0.17523089,0.19022855,-0.08813250064849854,4,0.0,0.0,0.0,0.07574481,1.3488643,0.041525047,-0.8733208,-0.7958522,0.07881747,0,0.0,1.7201536,0.1823622,0.0730404,12.75020456314087,152.16976592249947,0.5944131481347635,1.5449225,0.20592573,125.0,0.0,1.0,125.0,0.0,0.0
0.15462686,0.26918212,0.11758279800415039,5,2.220446e-16,0.0,0.0,0.0556448,1.3453356,0.04205548,0.7817761,0.8001524,0.01972166,0,0.0,2.1112194,0.2865558,0.07852274,14.489688634872437,147.17007425377864,0.5748831025538228,1.9565923,0.19614969,528.0,0.0,4.0,132.0,0.0,0.0
0.054584187,0.16966757,0.024082064628601074,6,3.608225e-15,0.0,0.0,0.062127285,1.3585658,0.049041703,0.91269684,0.9239645,0.012626202,0,1.0,2.1198187,0.1717482,0.06903948,16.156457901000977,153.59054501563952,0.5999630664673419,2.0652347,0.1903258,880.0,1.0,6.0,146.66666666666666,0.3333333333333333,1.0
-0.028475335,0.17353582,-0.03355860710144043,7,4.440892e-16,0.0,0.0,0.038584433,1.3449866,0.03244336,0.5774729,0.5888547,0.012726707,0,2.0,2.0818515,0.17069532,0.052976362,17.81701922416687,154.16473720580873,0.6022060047101904,2.1103268,0.20111962,1298.0,2.0,8.0,162.25,0.625,1.5
0.060187988,0.1571896,0.22855925559997559,8,4.440892e-15,0.0,0.0,0.080227256,1.345094,0.058889315,-1.4533937,-1.3956919,0.05904684,0,,2.1544304,0.17896682,0.048857678,19.38932704925537,162.81799016397468,0.6360077740780261,2.0942423,0.19139993,1298.0,2.0,8.0,162.25,0.625,1.5
0.07269994,0.12307199,-0.019593238830566406,9,0.0,0.0,0.0,0.08029635,1.3349395,0.05536414,-0.8473244,-0.8239945,0.0246648,0,,2.3054628,0.12188373,0.0643665,21.008965969085693,158.0599211747883,0.6174215670890167,2.2327628,0.12743646,1298.0,2.0,8.0,162.25,0.625,1.5
0.050357122,0.0979368,0.5364767909049988,10,8.881784e-16,0.0,0.0,0.045714375,1.3501294,0.04516743,0.09937323,0.10068513,0.0026620228,0,2.0,2.279563,0.1438501,0.054816727,22.761886596679688,146.04198043546208,0.5704764860760237,2.2292058,0.15152335,1653.0,2.0,10.0,165.3,0.8,1.5
0.033168428,0.18204558,0.3792470097541809,11,2.220446e-16,0.0,0.0,0.055978857,1.3341342,0.044573832,-0.09671395,-0.090766475,0.007281609,0,1.0,2.2705493,0.23105785,0.0448562,24.54873013496399,143.2693990912081,0.5596460902000316,2.2373807,0.1439574,2151.0,2.0,13.0,165.46153846153845,0.7692307692307693,0.6666666666666666
0.11667265,0.27800727,0.6532721221446991,12,4.9960036e-15,0.0,0.0,0.16189583,1.2533761,0.090628244,-2.3539338,-2.0271049,0.3280822,0,2.0,2.39121,0.47213015,0.05403045,26.238942623138428,151.46024644303748,0.5916415876681151,2.2745376,0.30370286,2377.0,2.0,14.0,169.78571428571428,0.8571428571428571,2.0
0.03729884,0.23366669,0.7548713833093643,13,8.21565e-15,0.0,0.0,0.049511895,1.3345885,0.056902904,-0.25697196,-0.24618343,0.012123102,0,2.0,2.8420076,0.47195414,0.052506298,27.952776432037354,149.37270969375405,0.5834871472412267,2.8047087,0.4595389,2581.0,2.0,15.0,172.06666666666666,0.9333333333333333,2.0
-0.048482664,0.13890053,0.6541211605072021,14,5.551115e-15,0.0,0.0,0.048062623,1.2785182,0.04608413,0.70906323,0.7329247,0.025140017,0,0.0,2.6886456,0.23617934,0.047753364,29.65973424911499,149.97441497311266,0.5858375584887213,2.7371283,0.2702961,2732.0,2.0,16.0,170.75,0.875,0.0
-0.01177444,0.15276986,0.6904090344905853,15,4.440892e-16,0.0,0.0,0.037143648,1.3090984,0.04158122,0.40695113,0.41594094,0.010298898,0,0.0,2.559781,0.27456397,0.04958664,31.34786558151245,151.6469690995145,0.5923709730449785,2.5715556,0.22229056,2881.0,2.0,17.0,169.47058823529412,0.8235294117647058,0.0
-0.03482128,0.2190534,0.4757300019264221,16,6.0056127e-15,0.0,0.0,0.09121655,0.73588765,0.0434886,1.1162806,1.2008295,0.08528484,0,,2.7483673,0.30253282,0.049364492,33.044970989227295,150.84507941360258,0.5892385914593851,2.7831888,0.3513605,2881.0,2.0,17.0,169.47058823529412,0.8235294117647058,0.0
-0.060324997,0.15471102,0.17851227521896362,17,3.996803e-15,0.0,0.0,0.028525304,1.3402348,0.031290762,-0.35205653,-0.3490925,0.0043042693,0,4.0,2.186702,0.17069496,0.043051556,34.797032594680786,146.1135836794613,0.5707561862478957,2.247027,0.22796683,3584.0,4.0,20.0,179.2,1.05,2.3333333333333335
0.0045733345,0.15012276,-0.9298907518386841,18,7.2164497e-16,0.0,0.0,0.033214405,1.3639531,0.03214811,0.062417056,0.06340307,0.0023499618,0,2.0,1.9340823,0.10806379,0.037780806,36.47826623916626,152.26913929523846,0.5948013253720252,1.9295089,0.14072907,3813.0,4.0,21.0,181.57142857142858,1.0952380952380953,2.0
0.013110108,0.09096985,0.10950964689254761,19,2.220446e-16,0.0,0.0,0.036902063,1.3264194,0.035335753,-0.49952996,-0.49201512,0.008841265,0,2.0,1.9736577,0.0964013,0.035055414,38.1731162071228,151.0458181196154,0.5900227270297477,1.9605477,0.13538706,4176.0,4.0,23.0,181.56521739130434,1.0869565217391304,1.0
-0.008608967,0.10570354,0.3342375159263611,20,1.110223e-15,0.0,0.0,0.040407408,1.3332212,0.04579466,-1.5829266,-1.5673817,0.016878141,0,2.0,1.9707545,0.12954776,0.031955633,39.97860336303711,141.7899867974195,0.5538671359274199,1.9793634,0.10980578,4591.0,4.0,25.0,183.64,1.12,1.5
