advmean,advstd,ev,n_updates,opt_approxkl,opt_aux,opt_clipfrac,opt_dyn_loss,opt_ent,opt_feat_var,opt_pg,opt_tot,opt_vf,rank,recent_best_ext_ret,retmean,retstd,rew_mean,total_secs,tps,ups,vpredmean,vpredstd,tcount,best_ext_ret,epcount,eplen,eprew,eprew_recent
0.025804467,0.347672,0.29035401344299316,26,1.1185497e-14,0.36461943,0.0,0.07033129,1.3122808,0.37225437,0.71607494,0.7458615,0.031098785,0,3.0,3.5043082,0.41271362,0.13056117,40.05012512207031,427.45248085555636,0.8348681266710085,3.4785037,0.22620055,12279.0,7.0,63.0,194.9047619047619,1.4444444444444444,1.5
0.052792244,0.26675642,0.4764209985733032,27,1.1768364e-14,0.32438117,0.0,0.12559986,1.3587132,0.4116123,0.43885994,0.44805408,0.010552866,0,4.0,3.2944846,0.3686581,0.13413893,41.31091499328613,406.0946329670795,0.7931535800138272,3.2416923,0.26858157,12752.0,7.0,65.0,196.1846153846154,1.4615384615384615,2.0
0.047657732,0.20357047,0.5535010695457458,28,8.21565e-15,0.90506065,0.0,0.13801381,1.3348279,0.30094612,-0.03488566,-0.00048074126,0.035739746,0,1.0,3.40445,0.3046524,0.13853134,42.551032066345215,412.8642457417463,0.8063754799643482,3.356792,0.34449026,13275.0,7.0,68.0,195.22058823529412,1.411764705882353,0.3333333333333333
0.033628173,0.2575521,0.3552122712135315,29,1.23234756e-14,0.34002605,0.0,0.14856407,1.2847354,0.44205296,-0.31917876,-0.2948349,0.025628604,0,6.0,3.5690708,0.3207427,0.14432475,43.76531672477722,421.64742545717434,0.8235301278460436,3.5354428,0.3469789,13917.0,7.0,70.0,198.81428571428572,1.4857142857142858,4.0
-0.006129237,0.30144778,0.341743528842926,30,9.353629e-15,0.95637584,0.0,0.094388865,1.2864404,0.17013265,-0.13821536,-0.11069653,0.028805278,0,3.0,3.4149477,0.3715476,0.12536335,45.034255504608154,403.48676243326446,0.7880600828774696,3.421077,0.2981792,14543.0,7.0,73.0,199.21917808219177,1.5068493150684932,2.0
0.024548236,0.18384628,0.5441310405731201,31,7.771561e-15,0.7669984,0.0,0.1252808,1.3104959,0.25293216,-0.43217123,-0.42083895,0.012642772,0,1.0,3.3896644,0.27229196,0.13652775,46.240549087524414,424.4406231211318,0.8289855920334606,3.3651161,0.24015924,14909.0,7.0,75.0,198.78666666666666,1.48,0.5
0.02194691,0.1841181,0.7296767234802246,32,1.1379786e-14,1.0013645,0.0,0.09660381,1.2939479,0.10195936,0.49955177,0.5063456,0.008087834,0,0.0,3.494079,0.3541235,0.1345333,47.51240849494934,402.56021774971344,0.7862504252924091,3.4721322,0.27971634,15337.0,7.0,78.0,196.62820512820514,1.4230769230769231,0.0
0.19608836,0.22898465,0.7174618542194366,33,1.1768364e-14,0.72006834,0.0,0.15518817,1.2754076,0.31887573,-0.19696203,-0.15225384,0.045983594,0,5.0,3.8592873,0.4307922,0.18863899,48.708014488220215,428.23472187463545,0.8363959411613974,3.6631992,0.4229535,15861.0,7.0,80.0,198.2625,1.4625,3.0
0.031646743,0.22076443,-0.3612232208251953,34,1.1324275e-14,0.5838335,0.0,0.14817616,1.276938,0.37653378,-0.40878874,-0.39290196,0.01716372,0,3.0,3.6517088,0.18921886,0.1486275,49.984719038009644,401.0324863998064,0.7832665749996218,3.620062,0.2592966,16531.0,7.0,83.0,199.16867469879517,1.4698795180722892,1.6666666666666667
-0.019283338,0.14941807,0.5936872065067291,35,1.0269563e-14,0.3119631,0.0,0.14177117,1.2959988,0.4283643,0.068478346,0.07687652,0.009694176,0,1.0,3.5865207,0.23440823,0.13096629,51.19170093536377,424.19857424736523,0.8285128403268852,3.6058037,0.2236407,16852.0,7.0,85.0,198.25882352941176,1.4470588235294117,0.5
-0.033239275,0.16981691,0.23842471837997437,36,9.15934e-15,0.38302398,0.0,0.16154511,1.2438002,0.35900187,-0.3226568,-0.3138634,0.010037225,0,8.0,3.4040122,0.19459179,0.12427238,52.481786489486694,396.87290378821996,0.7751423902113671,3.4372513,0.20356835,17845.0,8.0,89.0,200.5056179775281,1.5280898876404494,3.25
0.016639214,0.15347509,0.5076112449169159,37,9.853229e-15,0.30953175,0.0,0.124162406,1.286556,0.41322333,-0.7227345,-0.7109148,0.013106313,0,1.0,3.4264998,0.21871766,0.116575055,53.72065329551697,413.2809092210745,0.8071892758224112,3.4098606,0.161783,18215.0,8.0,91.0,200.16483516483515,1.5164835164835164,1.0
0.04726277,0.19338246,0.7335503697395325,38,9.436896e-15,0.53857625,0.0,0.13946968,1.248261,0.35246515,-0.14077409,-0.13531682,0.0067055174,0,,3.5490496,0.37463602,0.13948777,54.88239145278931,440.71893205447594,0.8607791641688983,3.5017867,0.28329802,18215.0,8.0,91.0,200.16483516483515,1.5164835164835164,1.0
0.058922518,0.20866294,-1.2186353206634521,39,1.2767565e-14,0.6005569,0.0,0.09156281,1.2196982,0.31387213,0.39711246,0.39867696,0.0027842028,0,2.0,3.276597,0.14008847,0.12435591,56.188228130340576,392.0857859193482,0.765792550623727,3.2176745,0.21351928,19054.0,8.0,96.0,198.47916666666666,1.4791666666666667,0.8
0.041229233,0.18395837,0.4686480164527893,40,9.103829e-15,0.3348691,0.0,0.17299867,1.3256204,0.43907672,-0.90572315,-0.8735231,0.033525627,0,,3.47538,0.25236458,0.13379,57.315224170684814,454.3050566917793,0.8873145638511315,3.4341507,0.3055874,19054.0,8.0,96.0,198.47916666666666,1.4791666666666667,0.8
0.114389576,0.22874983,-1.3565118312835693,41,1.1712853e-14,0.35062698,0.0,0.117382325,1.3051213,0.38422558,0.70702994,0.7142423,0.0085174665,0,6.0,3.2104106,0.14901362,0.13871408,58.5856397151947,403.01773873329296,0.7871440209634628,3.0960207,0.26349747,20221.0,8.0,100.0,202.21,1.56,3.5
-0.030982152,0.13307093,0.24391305446624756,42,9.131584e-15,0.5892176,0.0,0.093666375,1.2704763,0.29853764,0.032516852,0.034659963,0.0034135864,0,2.0,3.21496,0.15303731,0.10598472,59.877920389175415,396.1987595332881,0.7738257022134534,3.245942,0.1665706,21058.0,8.0,104.0,204.68,1.6,1.25
0.0058587957,0.15670955,0.5777754187583923,43,1.2212453e-14,0.3470466,0.0,0.10688931,1.2942145,0.433012,-0.038085982,-0.0341136,0.0052665966,0,0.0,3.244746,0.24117024,0.10929513,61.077030658721924,426.9832500005468,0.8339516601573179,3.2388873,0.19011386,21326.0,8.0,106.0,202.28,1.55,0.0
-0.022598261,0.1607162,0.5181585848331451,44,7.271961e-15,0.4908437,0.0,0.07674688,1.3126955,0.38215917,0.74243385,0.75363195,0.012510782,0,1.0,3.23386,0.23153019,0.114752725,62.30278015136719,417.7036197625208,0.8158273823486735,3.2564583,0.19631813,21626.0,8.0,108.0,200.85,1.52,0.5
-0.040137373,0.1677624,0.45667707920074463,45,1.0116907e-14,0.3120569,0.0,0.13916272,1.2455096,0.39719278,0.1309076,0.15631852,0.026656428,0,3.0,3.105123,0.2275965,0.10748247,63.5958366394043,395.9610463555449,0.7733614186631736,3.1452603,0.23124641,22348.0,8.0,112.0,199.54,1.48,1.0
0.07011666,0.20027152,0.7371928989887238,46,8.187895e-15,0.2542578,0.0,0.09154281,1.3104966,0.4617805,0.19547457,0.1999448,0.0057807197,0,1.0,3.208547,0.39066154,0.1186771,64.80899047851562,422.04045644784463,0.8242977664996965,3.1384306,0.27339885,22655.0,8.0,114.0,197.55,1.41,0.5
-0.026355568,0.1759062,0.6662860810756683,47,1.1296519e-14,0.4229998,0.0,0.1656851,1.2985468,0.33192354,-0.5675289,-0.54446495,0.024362475,0,2.0,3.053836,0.3045047,0.101648614,66.02705502510071,420.3389725408417,0.8209745557438315,3.0801916,0.25823364,22981.0,8.0,116.0,196.78,1.39,1.0
-0.04971515,0.13657461,0.6772600710391998,48,1.2989609e-14,0.48150444,0.0,0.065996766,1.3171152,0.3586,0.2449516,0.25125238,0.007617877,0,5.0,2.848323,0.24040508,0.08490056,67.30665493011475,400.1250687763868,0.7814942749538805,2.8980384,0.20499507,23845.0,8.0,120.0,199.4,1.45,1.75
-0.01913579,0.13872352,0.6852005124092102,49,1.3877788e-14,0.33658653,0.0,0.13587031,1.2936403,0.37251243,-0.727088,-0.72014916,0.008232495,0,1.0,2.9005916,0.24724817,0.098702386,68.51903414726257,422.31010954188196,0.8248244326989882,2.9197273,0.21628562,24148.0,8.0,122.0,199.3,1.45,0.5
-0.024381261,0.14645205,0.8024880290031433,50,7.410739e-15,0.3122644,0.0,0.08931844,1.3260503,0.40991643,0.3134846,0.32039043,0.00823189,0,3.0,2.9088645,0.32953286,0.09571965,69.76888108253479,409.6501623924744,0.8000979734228015,2.9332457,0.3058851,24704.0,8.0,125.0,199.96,1.46,1.3333333333333333
-0.044647723,0.12458424,0.9196825101971626,51,1.0741408e-14,0.22676782,0.0,0.076104626,1.3166299,0.35379127,0.5918672,0.5996562,0.009105608,0,2.0,2.8465223,0.43960038,0.08965844,70.98636984825134,420.5377613473604,0.8213628151315633,2.89117,0.37294173,25068.0,8.0,127.0,197.16,1.39,1.0
-0.05479478,0.12660536,0.8982997536659241,52,1.1296519e-14,0.29769182,0.0,0.06826904,1.3212624,0.3991744,0.4332873,0.4409834,0.009017378,0,4.0,2.827684,0.39700055,0.09443811,72.25034379959106,405.0716389030935,0.7911555447326045,2.8824787,0.39079458,25631.0,8.0,130.0,198.05,1.41,1.3333333333333333
-0.038117718,0.21385917,0.13375931978225708,53,7.605028e-15,0.42396343,0.0,0.13214904,1.300473,0.305975,-1.2243049,-1.189858,0.03574738,0,7.0,2.650899,0.22977808,0.08891119,73.4981164932251,410.33114653987417,0.8014280205856917,2.6890168,0.2722541,26355.0,8.0,133.0,201.04,1.48,2.6666666666666665
-0.0021858774,0.14667432,0.61630579829216,54,1.1574075e-14,0.31812197,0.0,0.09669913,1.2856147,0.37874314,1.0006627,1.0191929,0.019815806,0,3.0,2.629385,0.23678896,0.087053984,74.71917963027954,419.30673727084394,0.8189584712321171,2.6315708,0.22120632,26948.0,8.0,136.0,201.24,1.48,1.3333333333333333
-0.073013276,0.1305068,0.4107070565223694,55,9.8462904e-15,0.23967609,0.0,0.060531154,1.2718867,0.40785787,0.014545888,0.020694727,0.0074207257,0,2.0,2.6148415,0.17000729,0.079915255,75.94799399375916,416.6617962945824,0.8137925708878563,2.6878548,0.1740253,27456.0,8.0,139.0,200.47,1.46,1.0
-0.039942585,0.10708089,0.7255595922470093,56,6.7723605e-15,0.4139873,0.0,0.10313519,1.2866324,0.2540134,0.033562236,0.03807567,0.005800068,0,1.0,2.5585325,0.20440333,0.08676072,77.10795331001282,441.394791029063,0.8620992012286387,2.598475,0.20359191,27607.0,8.0,140.0,200.56,1.47,1.0
0.004353747,0.13536528,0.5574454367160797,57,1.0547119e-14,0.52903754,0.0,0.10326992,1.2537266,0.29400232,-0.31395578,-0.31146356,0.003745948,0,2.0,2.4800053,0.203481,0.09767447,78.43902850151062,384.65144814536586,0.7512723596589177,2.4756513,0.1656467,28561.0,8.0,145.0,198.5,1.43,1.2
-0.03544888,0.10911348,0.6920301020145416,58,1.5321078e-14,0.30439717,0.0,0.0969753,1.2835999,0.3741878,0.45588332,0.4661466,0.011546842,0,3.0,2.3978705,0.19661844,0.0875897,79.77568292617798,383.04590218030137,0.7481365276959011,2.4333196,0.20927897,28986.0,8.0,147.0,199.53,1.45,1.5
-0.064254165,0.1011096,0.4998500347137451,59,1.103978e-14,0.36681336,0.0,0.06691905,1.2361244,0.35970598,0.9782691,0.9930968,0.016063843,0,1.0,2.3299694,0.14296913,0.07575209,81.06713223457336,396.4538109793527,0.7743238495690482,2.3942237,0.15346926,29611.0,8.0,151.0,197.22,1.41,0.75
0.011691065,0.11836319,0.4161543846130371,60,1.787459e-14,0.40694362,0.0,0.09948222,1.3052716,0.27277452,-0.18211415,-0.17431924,0.00910019,0,0.0,2.4013798,0.15490578,0.08035019,82.29587054252625,416.68758651547955,0.813842942413046,2.3896887,0.1515885,29907.0,8.0,153.0,197.09,1.4,0.0
-0.04585659,0.11411889,-0.148276686668396,61,8.826273e-15,0.646052,0.0,0.07659361,1.30331,0.1886956,0.09028566,0.09558447,0.006602117,0,3.0,2.4361515,0.10649624,0.08824307,83.55700945854187,405.98223835450693,0.7929340592861464,2.482008,0.13989305,30346.0,8.0,155.0,196.93,1.4,2.0
0.007652918,0.11325196,0.3972746729850769,62,8.437695e-15,0.48300356,0.0,0.0711957,1.2918049,0.30414274,0.4207284,0.42503318,0.0055966047,0,1.0,2.38613,0.14587674,0.08888142,84.7643871307373,424.05952320536545,0.8282412562604794,2.378477,0.109028935,30698.0,8.0,157.0,196.56,1.39,1.0
-0.011696892,0.09637597,0.49488580226898193,63,1.1879386e-14,0.51954037,0.0,0.118285045,1.2681024,0.27546316,-0.017505318,-0.013959924,0.0048134956,0,4.0,2.3752997,0.13560447,0.088382244,86.05845189094543,395.6525328126955,0.7727588531497959,2.3869965,0.1390382,31514.0,8.0,161.0,196.63,1.41,2.0
-0.046095535,0.11428336,0.4844099283218384,64,1.0325074e-14,0.3638832,0.0,0.07537616,1.3075752,0.36782458,0.70774335,0.7203287,0.013892908,0,,2.3842964,0.15915884,0.08513759,87.22026014328003,440.69234227865223,0.8607272310129926,2.430392,0.14364956,31514.0,8.0,161.0,196.63,1.41,2.0
0.0074652154,0.10915696,0.7814050018787384,65,9.443835e-15,0.34922868,0.0,0.09740085,1.2379243,0.33545992,-0.21553975,-0.21301559,0.00376209,0,3.0,2.3735895,0.23347013,0.0945659,88.54653263092041,386.0443496878365,0.7539928704840556,2.3661242,0.18125348,32247.0,8.0,165.0,194.95,1.39,1.25
0.010543527,0.14619231,0.6215449273586273,66,1.5230872e-14,0.1565388,0.0,0.10747493,1.2174221,0.33524215,-0.30147448,-0.28941402,0.013277896,0,5.0,2.3761897,0.23763882,0.0956079,89.84593462944031,394.02740690194486,0.769584779105361,2.3656464,0.23973294,33098.0,8.0,168.0,198.23,1.48,3.3333333333333335
-0.025276849,0.10264076,0.7351289987564087,67,1.2267964e-14,0.43913382,0.0,0.10372476,1.2668257,0.24448429,-0.56844985,-0.56584543,0.0038712802,0,1.0,2.331286,0.19943559,0.08247244,91.04919505119324,425.51054679760006,0.8310752867140626,2.3565626,0.19859396,33271.0,8.0,169.0,197.46,1.47,1.0
-0.025480825,0.13830186,0.5201502740383148,68,1.35724765e-14,0.40217727,0.0,0.085274145,1.2622852,0.2973161,0.25308895,0.2615468,0.009720126,0,5.0,2.3588283,0.1996528,0.088287145,92.28307437896729,414.95143688294223,0.8104520251619965,2.3843093,0.1989478,33831.0,8.0,171.0,197.47,1.48,4.0
-0.026250925,0.13742334,0.6109211444854736,69,1.4606372e-14,0.3044743,0.0,0.07830502,1.2481695,0.3298147,0.56846297,0.5775335,0.0103186965,0,2.0,2.313855,0.22031379,0.08053914,93.50076222419739,420.4690077227871,0.8212285307085686,2.3401058,0.20558944,34283.0,8.0,173.0,197.4,1.47,2.0
-0.04634855,0.106508456,0.19941842555999756,70,1.0685897e-14,0.40975574,0.0,0.07158929,1.2977183,0.26652417,0.28231758,0.2899348,0.008914955,0,4.0,2.1975217,0.119036816,0.07348943,94.72471332550049,418.3173653382806,0.8170261041763293,2.2438703,0.13347024,34804.0,8.0,175.0,198.95,1.53,3.5
-0.049567983,0.096740335,0.3950267434120178,71,1.498801e-14,0.47129995,0.0,0.07408931,1.2346075,0.27207893,0.37341613,0.37908706,0.0069055567,0,4.0,2.1187959,0.12437683,0.072378054,96.01767206192017,395.9909822163199,0.7734198871412498,2.1683638,0.11777453,35487.0,8.0,178.0,201.5,1.6,2.3333333333333335
-0.034311246,0.09279978,0.3491068482398987,72,1.1657342e-14,0.29182032,0.0,0.06774138,1.2917852,0.32077962,0.45862755,0.46458274,0.007246958,0,3.0,1.9753245,0.11502497,0.074988455,97.35464763641357,382.9538921786221,0.7479568206613713,2.009636,0.11339719,36290.0,8.0,182.0,199.6,1.58,1.75
0.025563447,0.10273313,0.2617284655570984,73,1.08246745e-14,0.28150246,0.0,0.052081224,1.260287,0.29714862,0.8958529,0.8985136,0.003920982,0,3.0,1.9760344,0.11956456,0.07559617,98.60179615020752,410.53651135937844,0.801829123748786,1.9504709,0.10170526,36673.0,8.0,184.0,200.01,1.59,1.5
0.029276345,0.12516987,0.6543134152889252,74,7.71605e-15,0.51448214,0.0,0.06598898,1.2475016,0.31666598,0.56907046,0.57014316,0.002320209,0,0.0,2.1109467,0.21289162,0.08965129,99.80058884620667,427.0963626227874,0.8341725832476317,2.0816703,0.1590663,36808.0,8.0,185.0,199.56,1.58,0.0
-0.012649524,0.11857306,0.7449656128883362,75,1.3690438e-14,0.7007319,0.0,0.06565595,1.1868248,0.23375934,0.013555443,0.013390369,0.0010217514,0,4.0,2.0840912,0.23479381,0.09233847,101.21261787414551,362.59877797793797,0.7082007382381601,2.0967407,0.23606338,37944.0,8.0,191.0,197.29,1.52,1.5
-0.00088242115,0.0978489,0.47883766889572144,76,8.527901e-15,0.40942645,0.0,0.08188847,1.2471428,0.29435107,-0.48604405,-0.48044327,0.00684791,0,3.0,2.0110154,0.13554062,0.07184789,102.39974451065063,431.29349831397604,0.8423701138944845,2.0118978,0.15744303,38201.0,8.0,192.0,198.51,1.55,3.0
-0.015577702,0.08092655,0.43445688486099243,77,1.3232471e-14,0.3290069,0.0,0.084867045,1.2717257,0.2756623,-0.36377037,-0.36219102,0.0028510774,0,1.0,1.9856187,0.10761139,0.07242954,103.7636148929596,375.40224250138147,0.7332075048855107,2.0011964,0.11067917,38793.0,8.0,196.0,197.39,1.52,0.25
-0.02843358,0.07118251,0.5486750900745392,78,1.1247947e-14,0.37657368,0.0,0.080778144,1.255445,0.28881955,-0.08658896,-0.08568226,0.0021621406,0,1.0,1.9681412,0.105956756,0.071340784,105.00142574310303,413.6334723036815,0.807877875593128,1.9965746,0.10864671,39161.0,8.0,198.0,194.88,1.47,1.0
0.025480542,0.08763086,-0.011938214302062988,79,1.2378987e-14,0.36068463,0.0,0.085363254,1.2972426,0.3405491,0.370128,0.37238547,0.0035547018,0,0.0,1.977438,0.08711241,0.088023484,106.19027137756348,430.6698743376959,0.8411520983158123,1.9519575,0.09793766,39285.0,8.0,199.0,194.52,1.46,0.0
-0.016918298,0.068621874,-0.02267920970916748,80,9.083012e-15,0.4745741,0.0,0.086205736,1.2639489,0.28228578,0.14774615,0.14934653,0.0028643268,0,3.0,1.9188957,0.06785672,0.07743099,107.55607795715332,374.87006407141143,0.7321680938894755,1.935814,0.08554454,40285.0,8.0,204.0,192.27,1.43,1.6
-0.001322177,0.081303544,0.31767958402633667,81,1.179612e-14,0.42865318,0.0,0.112194486,1.3019276,0.289447,-0.7652211,-0.7620091,0.0045139566,0,,1.9349213,0.098427236,0.07530667,108.72170853614807,439.24722740334494,0.8579047410221581,1.9362434,0.09455694,40285.0,8.0,204.0,192.27,1.43,1.6
