advmean,advstd,ev,n_updates,opt_approxkl,opt_aux,opt_clipfrac,opt_dyn_loss,opt_ent,opt_feat_var,opt_pg,opt_tot,opt_vf,rank,recent_best_ext_ret,retmean,retstd,rew_mean,total_secs,tps,ups,vpredmean,vpredstd,tcount,best_ext_ret,epcount,eplen,eprew,eprew_recent
1.1087265,0.5475872,0.0188218355178833,1,8.881784e-16,1.3775253,0.0,0.24057749,1.3841007,0.029544534,-0.33845702,0.595001,0.9348421,0,,1.2012851,0.5528144,0.22259772,8.203674554824829,31.205528484725015,0.12189659564345709,0.09255858,0.061961792,,,,,,
0.49266168,0.3920518,0.15718477964401245,2,2.220446e-16,1.3683848,0.0,0.12278935,1.3782954,0.041624777,0.6520735,0.70331055,0.052615363,0,,1.4527515,0.42704853,0.110656515,10.307069778442383,121.7079876979633,0.47542182694516916,0.9600897,0.37711278,0.0,,,,,
0.2544605,0.25460866,-0.37337636947631836,3,0.0,1.2902638,0.0,0.0779641,1.3769624,0.0421677,-0.28677413,-0.20436269,0.083788395,0,,1.6666539,0.21725929,0.09637782,12.489649057388306,117.29241749405558,0.4581735058361546,1.4121933,0.22186033,0.0,,,,,
0.21809627,0.28237423,0.15982645750045776,4,0.0,1.4917893,0.0,0.18208936,1.3719146,0.062133,-0.93099886,-0.7934101,0.13896066,0,,1.8578147,0.30806372,0.102833875,14.668971061706543,117.46772596832707,0.45885830456377763,1.6397183,0.24642967,0.0,,,,,
0.113216124,0.28755012,0.2200615406036377,5,8.881784e-16,1.2660587,0.0,0.07520909,1.3696246,0.056754846,0.09100087,0.1540469,0.06441565,0,0.0,2.2430108,0.32559925,0.08719598,16.938235998153687,112.81186074324329,0.4406713310282941,2.1297946,0.37464863,273.0,0.0,2.0,136.5,0.0,0.0
0.23821557,0.21920525,0.5683171153068542,6,5.3845817e-15,1.0195143,0.0,0.13068418,1.324953,0.07558216,-0.4326223,-0.34742615,0.08652113,0,1.0,2.2595625,0.33363265,0.10093334,19.338290214538574,106.66425710399295,0.41665725431247247,2.021347,0.29355857,447.0,1.0,3.0,149.0,0.3333333333333333,1.0
0.1327511,0.2376884,0.3472168445587158,7,4.440892e-16,0.829774,0.0,0.09309499,1.3362825,0.08582959,0.8336404,0.89860785,0.06630371,0,2.0,2.70332,0.29418704,0.103550315,21.71027183532715,107.92663727086209,0.42158842683930503,2.570569,0.38920665,855.0,2.0,5.0,171.0,1.0,2.0
0.12199232,0.2394512,0.7278610467910767,8,6.7168493e-15,0.7720454,0.0,0.097982645,1.3530765,0.090100214,-0.1728156,-0.13914552,0.035023153,0,2.0,2.9543257,0.45900947,0.102452956,24.065064191818237,108.71446872770957,0.4246658934676155,2.8323333,0.43176258,1555.0,2.0,8.0,194.375,1.375,2.0
0.22595571,0.24261904,0.6657572984695435,9,1.9984014e-15,0.65141153,0.0,0.12473227,1.3428171,0.12311287,0.26714733,0.2870209,0.021216374,0,0.0,3.0184214,0.41965646,0.11807408,26.297632932662964,114.66612217419943,0.4479145397429665,2.7924657,0.42638022,1694.0,2.0,9.0,188.22222222222223,1.2222222222222223,0.0
0.25944212,0.26005718,0.7044469714164734,10,2.220446e-16,1.1487547,0.0,0.17494632,1.3742776,0.13406119,-0.9161308,-0.75890076,0.1586043,0,,3.4878592,0.4783559,0.144466,28.504266023635864,116.01384980913618,0.4531791008169382,3.228417,0.5951399,1694.0,2.0,9.0,188.22222222222223,1.2222222222222223,0.0
0.32700425,0.18861581,0.6541593074798584,11,4.440892e-16,1.1336303,0.0,0.1509279,1.3567219,0.10739295,-0.88226676,-0.74892795,0.13469553,0,0.0,3.0614262,0.32073036,0.14229625,31.12448000907898,97.70194397184197,0.3816482186400077,2.734422,0.3807021,1831.0,2.0,10.0,183.1,1.1,0.0
0.18535995,0.44159147,0.2568697929382324,12,5.9952043e-15,0.8197955,0.0,0.12286536,1.3587627,0.14165105,0.6435255,0.655109,0.012942255,0,1.0,3.6369843,0.5122574,0.14832668,33.64504027366638,101.56472098551683,0.3967371913496751,3.4516244,0.680581,2118.0,2.0,12.0,176.5,1.0,0.5
