advmean,advstd,ev,n_updates,opt_approxkl,opt_aux,opt_clipfrac,opt_dyn_loss,opt_ent,opt_feat_var,opt_pg,opt_tot,opt_vf,rank,recent_best_ext_ret,retmean,retstd,rew_mean,total_secs,tps,ups,vpredmean,vpredstd,tcount,best_ext_ret,epcount,eplen,eprew,eprew_recent
1.1443337,0.5605774,-0.022568464279174805,1,0.0,1.3748317,0.0,0.21031857,1.3805649,0.024089467,-0.22005998,0.80695474,1.0283953,0,,1.1439242,0.5543568,0.1915477,8.243700981140137,31.054013310972152,0.12130473949598497,-0.00040946563,0.06436516,,,,,,
0.43571493,0.3478239,-0.5587425231933594,2,0.0,1.4131365,0.0,0.09103054,1.369688,0.030095663,-0.65602344,-0.3391428,0.31825036,0,,1.2368501,0.2785943,0.09109376,10.330074787139893,122.7009269689949,0.47930049597263635,0.80113524,0.32739553,0.0,,,,,
0.37089682,0.4868995,-0.6949813365936279,3,2.220446e-16,1.5090333,0.0,0.06430189,1.3710153,0.021895282,0.543385,0.56000257,0.017988551,0,,1.5371515,0.3739873,0.120736845,12.52098560333252,116.84638101558043,0.45643117584211107,1.1662548,0.35471147,0.0,,,,,
0.15583752,0.20672108,0.6449926495552063,4,4.440892e-16,1.5519485,0.0,0.13367337,1.3241533,0.04391533,-1.1277218,-1.0311303,0.09791565,0,,1.3141901,0.34694937,0.08030954,14.707911729812622,117.0592810156037,0.45726281646720196,1.1583526,0.29254115,0.0,,,,,
0.23527925,0.17195025,0.7302128076553345,5,2.220446e-16,1.3065585,0.0,0.07502602,1.3798987,0.03353014,-0.31736356,-0.26458272,0.054160744,0,0.0,1.3930148,0.3310489,0.0725736,16.948887586593628,114.23594735541901,0.4462341693571055,1.1577355,0.32197663,151.0,0.0,1.0,151.0,0.0,0.0
0.18554464,0.2662623,0.02732980251312256,6,3.996803e-15,1.291363,0.0,0.0907096,1.3729994,0.06364009,0.1495082,0.16930944,0.021174237,0,1.0,1.8130052,0.26997706,0.06874227,19.340049266815186,107.0609328166717,0.4182067688151238,1.6274605,0.3462113,833.0,1.0,5.0,166.6,0.8,1.0
0.15969178,0.19458808,0.6999180614948273,7,0.0,1.4248664,0.0,0.074915156,1.3624878,0.045393806,-0.70199853,-0.649846,0.05351501,0,,2.02152,0.3552191,0.077004895,21.483657598495483,119.424801731075,0.4665031317620117,1.8618282,0.33697373,833.0,1.0,5.0,166.6,0.8,1.0
0.26267248,0.23459257,0.10352331399917603,8,5.7731597e-15,1.2012401,0.0,0.05841615,1.371494,0.043086536,0.48997653,0.5049247,0.016319703,0,,2.2706716,0.24776773,0.102014236,23.751854419708252,112.8649849104016,0.44087884730625626,2.007999,0.24127781,833.0,1.0,5.0,166.6,0.8,1.0
0.26946703,0.25124466,0.4618009328842163,9,2.7755576e-16,1.1436045,0.0,0.14861922,1.3320104,0.05540512,-0.040989295,0.031120945,0.07344225,0,3.0,2.7178526,0.34247226,0.11912443,26.28134822845459,101.20601960551078,0.39533601408402647,2.4483855,0.24928087,1091.0,3.0,6.0,181.83333333333334,1.1666666666666667,3.0
0.28123152,0.28605002,0.3449972867965698,10,8.881784e-16,1.3227276,0.0,0.12715575,1.3234079,0.06559862,-0.62463856,-0.48467475,0.14128722,0,0.0,3.222196,0.35344386,0.121016756,28.510867595672607,114.82295411474063,0.44852716451070557,2.9409647,0.41336638,1223.0,3.0,7.0,174.71428571428572,1.0,0.0
0.3112625,0.26501054,0.6433472335338593,11,8.881784e-16,0.9079202,0.0,0.14203957,1.3334357,0.1581301,0.5989896,0.6129879,0.015331712,0,5.0,3.564631,0.44375205,0.1539871,30.824776649475098,110.63529034527541,0.43216910291123206,3.2533689,0.37679842,2265.0,5.0,11.0,205.9090909090909,1.6363636363636365,2.75
0.23578274,0.22639152,-0.03869926929473877,12,7.660539e-15,0.607333,0.0,0.14367025,1.3334734,0.17758957,0.4469944,0.46039358,0.014732645,0,1.0,4.2301884,0.22213411,0.14954285,32.99699378013611,117.85193864210923,0.4603591353207392,3.9944057,0.3003183,2455.0,5.0,12.0,204.58333333333334,1.5833333333333333,1.0
0.034019858,0.32663834,-0.013779401779174805,13,6.7168493e-15,0.24781404,0.0,0.17134073,1.2810324,0.24915531,-0.5313958,-0.50221556,0.030461237,0,2.0,4.3687563,0.3244109,0.170829,35.213326930999756,115.50610065108825,0.45119570566831346,4.334737,0.37643436,2666.0,5.0,13.0,205.07692307692307,1.6153846153846154,2.0
0.16417095,0.262149,-0.8064659833908081,14,6.605827e-15,0.66447014,0.0,0.2011482,1.18403,0.23977473,-0.202557,-0.1485323,0.055208728,0,,4.315507,0.19504434,0.19704372,37.34914755821228,119.86025265338294,0.4682041119272771,4.1513367,0.29681692,2666.0,5.0,13.0,205.07692307692307,1.6153846153846154,2.0
0.12054059,0.1995889,0.5600610673427582,15,8.881784e-16,0.38435212,0.0,0.23949167,1.3488207,0.27756882,-0.6181221,-0.5776962,0.041774686,0,,4.0250397,0.30091247,0.20018223,39.468018770217896,120.81904674030824,0.47194940132932905,3.904499,0.32164657,2666.0,5.0,13.0,205.07692307692307,1.6153846153846154,2.0
